ID,Area,x_center_of_gravity,y_center_of_gravity,Perimeter
95,94.5,4343,4451,36.72792172431946
96,466.0,4093,4457,89.94112527370453
97,453.0,440,4460,128.0832599401474
98,42.0,4273,4448,24.485281229019165
99,230.0,1465,4458,85.59797859191895
100,96.0,1245,4451,39.31370830535889
101,86.5,1118,4451,34.72792184352875
102,57.0,5736,4448,28.485281229019165
103,41.0,4322,4448,24.485281229019165
104,59.5,4185,4449,38.72792184352875
105,2.0,4187,4450,5.656854152679443
106,83.0,3915,4450,40.14213538169861
107,193.0,1598,4455,59.455843687057495
108,512.0,2009,4453,100.91168713569641
109,31.0,5078,4443,21.656854152679443
110,116.0,1448,4447,40.97056245803833
111,115.5,976,4445,43.55634891986847
112,11.5,1590,4441,13.41421353816986
113,32.5,1986,4441,23.071067690849304
114,22.5,1835,4441,21.071067690849304
115,361.5,1162,4449,72.52691125869751
116,8.5,1644,4438,11.41421353816986
117,4.0,1462,4438,8.0
118,8.0,1195,4439,12.0
119,6.0,1151,4438,10.0
120,77.0,5882,4439,33.65685415267944
121,67.5,4474,4439,31.55634891986847
122,48.0,4099,4437,26.485281229019165
123,139.0,2315,4440,54.62741661071777
124,8.5,1122,4435,11.41421353816986
125,131.0,3109,4439,44.97056233882904
126,298.5,3019,4442,68.87005710601807
127,35.0,4688,4434,25.313708186149597
128,14.0,3818,4432,14.828427076339722
129,344.0,3071,4441,76.76955163478851
130,75.5,4411,4434,37.899494647979736
131,57.0,3888,4434,28.485281229019165
132,547.0,2195,4445,158.911687374115
133,4.0,1594,4429,8.0
134,30.5,4382,4430,21.071067690849304
135,107.0,4162,4433,44.14213538169861
136,114.5,4124,4432,41.55634891986847
137,19.5,1826,4428,17.41421353816986
138,12.0,1710,4428,14.0
139,9.0,1188,4428,12.0
140,17.5,5865,4428,16.242640614509583
141,56.5,4469,4429,29.071067690849304
142,9.0,3875,4426,12.0
143,14.0,2208,4426,14.828427076339722
144,678.5,1566,4440,157.63960897922516
145,18.0,1570,4439,18.485281229019165
146,6.0,4417,4425,10.0
147,55.5,2306,4428,32.72792172431946
148,90.0,5730,4430,42.14213538169861
149,239.0,4792,4431,59.79898953437805
150,141.5,2173,4430,46.72792184352875
151,50.5,1790,4427,27.899494767189026
152,9.0,2216,4423,12.0
153,6.0,2002,4423,10.0
154,4.0,1891,4423,8.0
155,8.5,5899,4422,11.41421353816986
156,17.5,3832,4423,16.242640614509583
157,63.5,2756,4426,34.72792172431946
158,260.0,2741,4433,85.11269783973694
159,9.0,5980,4421,12.0
160,4.0,4735,4421,8.0
161,31.5,1481,4422,21.071067690849304
162,341.5,1088,4431,81.69848430156708
163,241.0,5958,4426,66.28427064418793
164,27.0,3083,4421,19.656854152679443
165,67.5,1662,4423,33.071067690849304
166,37.5,4746,4421,23.899494647979736
167,507.0,1229,4431,96.7695517539978
168,58.5,4113,4419,29.899494647979736
169,313.5,1633,4427,72.04163014888763
170,462.0,1607,4435,132.56854152679443
171,8.5,1713,4416,11.41421353816986
172,25.0,4163,4416,18.485281229019165
173,85.5,3096,4417,37.899494647979736
174,6.0,1436,4414,10.0
175,269.0,5763,4422,77.94112467765808
176,23.5,4124,4413,18.242640614509583
177,95.0,1611,4415,39.31370830535889
178,6.0,1879,4411,10.0
179,4.0,1442,4411,8.0
180,101.5,1151,4415,38.38477599620819
181,11.5,3364,4410,13.41421353816986
182,244.5,3131,4416,62.870057106018066
183,29.0,1590,4411,21.656854152679443
184,31.5,1229,4411,21.071067690849304
185,335.5,5712,4417,70.87005710601807
186,58.0,2462,4411,31.313708305358887
187,69.0,1661,4412,33.3137081861496
188,33.0,1565,4410,22.82842707633972
189,52.5,2772,4411,36.72792184352875
190,251.0,1695,4421,90.42640602588654
191,199.5,1543,4414,80.87005710601807
192,143.0,991,4412,45.79898941516876
193,6874.5,4850,4451,847.1686069965363
194,20.5,4819,4467,18.727921843528748
195,2.0,4838,4430,5.656854152679443
196,2.0,4839,4429,5.656854152679443
197,4.0,4834,4422,7.656854152679443
198,4.0,2720,4406,8.0
199,119.5,2697,4412,43.55634891986847
200,40.0,4807,4407,24.82842707633972
201,97.0,2746,4409,38.14213538169861
202,56.0,2682,4410,35.3137081861496
203,43.5,2565,4408,25.899494647979736
204,46.0,1727,4407,27.656854152679443
205,11.5,1218,4405,13.41421353816986
206,78.0,1124,4408,33.31370830535889
207,15.0,5724,4405,16.0
208,4.0,3922,4404,8.0
209,6.0,1599,4404,10.0
210,22.5,1280,4405,18.242640614509583
211,28.0,2580,4404,19.656854152679443
212,88.0,896,4407,35.3137081861496
213,50.0,4076,4403,27.656854152679443
214,8.5,1606,4401,11.41421353816986
215,42.5,2656,4401,25.071067690849304
216,4.0,1229,4400,8.0
217,4.0,5830,4399,8.0
218,2061.0,4293,4426,208.85281217098236
219,189.0,4162,4405,59.79898953437805
220,115.0,1462,4403,47.31370830535889
221,8410.5,1344,4442,788.1391693353653
222,60.0,1578,4401,42.97056245803833
223,11.0,990,4398,12.828427076339722
224,31.5,1353,4398,22.242640614509583
225,1797.5,943,4422,307.6639939546585
226,2.0,928,4427,5.656854152679443
227,22.0,2676,4398,18.82842707633972
228,45.5,1316,4398,27.071067690849304
229,41.5,1193,4398,25.071067690849304
230,1054.0,4336,4413,155.88224959373474
231,36.0,4280,4396,22.485281229019165
232,3436.5,1840,4450,576.5168061256409
233,27.0,1557,4396,19.656854152679443
234,49.0,908,4397,26.485281109809875
235,18.5,5746,4395,17.41421353816986
236,114.0,4212,4399,54.62741661071777
237,71.0,3112,4397,35.31370830535889
238,4548.0,1714,4456,583.4457380771637
239,252.5,1442,4400,71.35533821582794
240,6.0,1182,4393,10.0
241,47.0,1125,4395,26.485281229019165
242,39.0,4289,4394,24.485281229019165
243,83.0,3221,4396,36.485281229019165
244,6.0,1118,4390,10.0
245,59.5,4316,4391,29.071067690849304
246,32.5,2669,4391,21.071067690849304
247,1407.0,4194,4414,173.19595777988434
248,15.0,3843,4388,16.0
249,513.5,3354,4394,101.0121921300888
250,20.0,972,4387,18.0
251,375.0,5767,4393,85.11269772052765
252,372.0,3389,4400,117.74011421203613
253,52.5,2746,4388,28.727921724319458
254,21.5,1460,4386,18.242640614509583
255,377.0,3416,4395,76.76955199241638
256,9.0,2677,4384,12.0
257,296.5,2712,4390,65.69848394393921
258,225.5,2291,4388,69.2132031917572
259,31.5,1501,4384,24.242640614509583
260,80.0,1405,4386,35.31370830535889
261,62.5,5739,4385,30.242640614509583
262,3292.0,1504,4431,584.4163007736206
263,45.0,1509,4448,34.14213538169861
264,9.0,1484,4409,12.485281229019165
265,6.0,5648,4381,10.0
266,20.5,2488,4382,18.242640614509583
267,75.0,4895,4382,32.14213526248932
268,24.0,4882,4380,18.82842707633972
269,26.5,3785,4381,20.242640614509583
270,14.5,4732,4378,14.242640614509583
271,160.5,1345,4382,56.3847758769989
272,1099.5,3260,4391,183.78174424171448
273,159.5,1523,4381,51.21320307254791
274,8.5,1851,4376,11.41421353816986
275,6.0,1051,4376,10.0
276,8.0,4825,4375,12.0
277,127.5,983,4378,44.72792184352875
278,855.0,4857,4390,128.91168689727783
279,24.0,4848,4375,18.82842707633972
280,18.0,1923,4375,15.656854152679443
281,404.5,1591,4385,91.35533809661865
282,668.5,1381,4392,186.95331740379333
283,35.0,1128,4377,25.656854152679443
284,670.5,1084,4391,195.78174436092377
285,2.0,1094,4386,5.656854152679443
286,18.5,1570,4374,17.41421353816986
287,46.5,3185,4375,26.72792160511017
288,4.0,1942,4372,8.0
289,32.5,2717,4372,21.071067690849304
290,18.0,4801,4370,16.82842707633972
291,1318.5,3835,4403,290.6934312582016
292,430.5,3215,4381,106.32590067386627
293,11.5,1538,4370,13.41421353816986
294,385.5,919,4384,94.5269113779068
295,139.5,2564,4373,45.55634880065918
296,7876.0,5873,4431,1512.1118185520172
297,2.0,5876,4459,5.656854152679443
298,2.0,5872,4457,5.656854152679443
299,25.5,5838,4456,20.72792160511017
300,4.0,5811,4451,7.656854152679443
301,4.0,5810,4447,7.656854152679443
302,37.5,5810,4439,25.55634891986847
303,2.0,5828,4412,5.656854152679443
304,8.0,5891,4384,11.656854152679443
305,307.5,4132,4376,107.01219248771667
306,43.0,1525,4369,25.313708186149597
307,3847.5,1044,4429,623.0853477716446
308,10.0,1040,4439,13.313708066940308
309,2.0,1045,4422,5.656854152679443
310,2.0,1046,4421,5.656854152679443
311,16.0,1049,4419,17.313708186149597
312,8.5,5637,4365,11.41421353816986
313,38.0,3240,4367,33.31370830535889
314,27.0,4809,4366,19.656854152679443
315,148.0,4072,4369,49.79898941516876
316,14.5,1253,4363,15.41421353816986
317,11.5,5629,4362,13.41421353816986
318,11.0,3090,4362,12.828427076339722
319,144.5,5758,4365,54.38477599620819
320,30.0,4243,4362,21.656854152679443
321,121.5,1351,4366,54.8700567483902
322,245.0,1272,4368,62.284271001815796
323,1016.5,4102,4388,254.0660148859024
324,59.5,1117,4365,38.72792172431946
325,199.0,944,4366,53.45584332942963
326,70.5,3880,4364,37.55634880065918
327,42.0,4176,4359,26.82842707633972
328,192.0,3896,4368,89.11269783973694
329,2.0,3892,4363,5.656854152679443
330,137.0,3200,4365,51.79898953437805
331,4.0,4862,4357,8.0
332,33.5,4735,4359,22.242640614509583
333,14.0,3235,4358,14.828427076339722
334,4.0,1523,4357,8.0
335,1002.0,1444,4372,154.71067643165588
336,2.0,1447,4384,5.656854152679443
337,346.0,4942,4368,94.42640614509583
338,8.5,2464,4356,11.41421353816986
339,3697.0,1893,4413,861.9797897338867
340,2.0,1894,4468,5.656854152679443
341,2.0,1911,4396,5.656854152679443
342,7.0,1914,4387,10.485281229019165
343,5.5,1916,4385,9.071067690849304
344,405.0,962,4368,91.25483298301697
345,12.0,4324,4356,14.0
346,36.0,4146,4357,23.656854152679443
347,239.0,1087,4364,76.7695517539978
348,1522.5,5804,4379,277.3797231912613
349,36.0,4135,4355,23.656854152679443
350,127.5,1288,4357,42.72792184352875
351,93.0,5707,4356,36.97056233882904
352,92.0,5785,4356,38.97056233882904
353,24.0,4801,4352,19.656854152679443
354,18.5,1438,4352,16.242640614509583
355,8.5,4171,4350,11.41421353816986
356,433.0,1391,4360,97.59797894954681
357,40.0,1257,4352,24.485281229019165
358,247.5,4868,4362,96.18376529216766
359,97.5,4825,4353,36.72792172431946
360,19.0,912,4350,16.82842707633972
361,8.0,4451,4348,12.0
362,129.5,4274,4354,46.041629672050476
363,39.0,2312,4349,26.82842707633972
364,34.0,1468,4349,22.82842707633972
365,104.5,1003,4354,50.041630029678345
366,6.0,4270,4347,10.0
367,37.0,4158,4348,23.656854152679443
368,170.0,1542,4352,54.62741661071777
369,111.5,1945,4352,44.3847758769989
370,11.5,1172,4345,13.41421353816986
371,362.5,931,4357,107.154327750206
372,9.0,5631,4344,12.0
373,37.5,4806,4346,31.071067690849304
374,81.5,4508,4347,34.72792184352875
375,214.5,1068,4352,59.21320283412933
376,38.0,4532,4344,23.656854152679443
377,11.0,4273,4342,12.828427076339722
378,4.0,1943,4342,8.0
379,25.0,4168,4343,19.656854152679443
380,143.0,2706,4347,48.14213538169861
381,353.5,1847,4350,79.35533833503723
382,43.0,4904,4342,25.656854152679443
383,8.5,4812,4340,11.41421353816986
384,61.0,5874,4343,30.97056233882904
385,151.0,4890,4349,59.455843448638916
386,8.5,5948,4338,11.41421353816986
387,14.5,1172,4339,14.242640614509583
388,394.0,4428,4347,75.11269760131836
389,147.5,4211,4341,48.38477599620819
390,17.0,1278,4338,15.656854152679443
391,64.5,1226,4340,32.72792184352875
392,88.5,893,4341,38.72792184352875
393,21.5,4805,4337,19.071067571640015
394,9.0,5887,4335,12.0
395,287.5,5849,4346,121.84061968326569
396,23.0,4911,4335,17.656854152679443
397,398.5,3075,4343,80.04163026809692
398,256.0,963,4340,87.11269783973694
399,12.0,4222,4332,14.0
400,329.5,1364,4342,90.87005722522736
401,1242.0,1323,4359,219.62236320972443
402,14.5,885,4332,14.242640614509583
403,142.5,4871,4335,46.38477599620819
404,34.0,1001,4333,22.485281229019165
405,21.5,1572,4331,18.242640614509583
406,6.0,1384,4330,10.0
407,20.0,1117,4331,18.0
408,4.0,994,4330,8.0
409,440.0,4294,4337,94.76955199241638
410,56.0,937,4331,30.485281229019165
411,910.0,2444,4347,158.36753129959106
412,2.0,2438,4348,5.656854152679443
413,6.0,1212,4327,10.0
414,19.5,5860,4327,17.41421353816986
415,23.5,2713,4327,18.242640614509583
416,54.5,2630,4328,27.899494647979736
417,24.0,3198,4326,18.485281229019165
418,8.5,1170,4324,11.41421353816986
419,65.5,5877,4325,31.071067690849304
420,26.0,1180,4325,22.485281229019165
421,32.5,5894,4322,22.242640614509583
422,62.0,3045,4324,29.313708305358887
423,6.0,1036,4321,10.0
424,1706.0,4263,4353,354.2497799396515
425,2.0,4295,4373,5.656854152679443
426,2.0,4243,4351,5.656854152679443
427,343.0,1432,4327,70.76955187320709
428,28.5,5043,4317,20.242640614509583
429,581.5,5775,4332,116.66904664039612
430,4.0,5782,4334,7.656854152679443
431,28.0,4722,4316,20.82842707633972
432,24.0,4978,4314,20.0
433,18.0,1182,4313,16.82842707633972
434,23.0,5870,4312,18.82842707633972
435,57.5,4478,4312,29.899494647979736
436,23.5,937,4311,18.242640614509583
437,32.0,4491,4311,21.656854152679443
438,110.5,4232,4313,43.55634891986847
439,186.0,1357,4315,53.79898929595947
440,6.0,5575,4308,10.0
441,62.5,1077,4311,35.55634891986847
442,19.5,982,4309,17.41421353816986
443,27.5,5777,4308,21.071067690849304
444,4.0,4461,4307,8.0
445,102.5,5060,4310,37.55634880065918
446,28.0,5044,4308,19.656854152679443
447,344.5,5817,4319,114.66904675960541
448,2.0,5823,4315,5.656854152679443
449,117.5,4934,4308,42.38477599620819
450,27.0,3840,4304,19.656854152679443
451,288.0,3216,4316,98.76955199241638
452,41.0,1008,4305,24.485281229019165
453,23.5,1100,4304,21.071067690849304
454,478.5,4258,4311,118.66904640197754
455,173.5,5792,4307,53.21320307254791
456,34.5,5108,4299,22.242640614509583
457,256.5,1521,4306,64.87005722522736
458,183.0,928,4304,60.627416491508484
459,535.5,3180,4306,111.0121921300888
460,50.5,2801,4299,29.071067690849304
461,44.0,4831,4297,25.313708066940308
462,222.0,4278,4303,57.455843687057495
463,1128.5,3233,4327,232.55129599571228
464,2.0,3234,4343,5.656854152679443
465,23.0,5577,4295,17.656854152679443
466,152.0,4905,4300,46.97056245803833
467,67.5,1027,4297,38.72792184352875
468,31.5,5779,4294,21.071067690849304
469,64.5,3161,4296,29.899494767189026
470,22.0,4573,4294,17.656854152679443
471,54.0,3149,4295,28.485281229019165
472,208.5,1550,4301,63.69848418235779
473,3102.0,5938,4319,335.2203426361084
474,89.0,5948,4305,43.79898941516876
475,679.5,3813,4305,110.4680358171463
476,11.0,3198,4291,12.828427076339722
477,62.5,1013,4294,29.899494767189026
478,126.0,5817,4292,52.14213538169861
479,4.0,4581,4288,8.0
480,46.5,5668,4289,26.242640614509583
481,343.0,4481,4294,78.28427052497864
482,153.5,5135,4290,47.55634903907776
483,89.5,4445,4289,35.899494767189026
484,4.0,1516,4285,8.0
485,19.5,4265,4285,17.41421353816986
486,52.0,1526,4289,36.485281229019165
487,6.0,4615,4283,10.0
488,95.5,3215,4290,47.21320295333862
489,67.0,5836,4285,30.14213526248932
490,6.0,5659,4282,10.0
491,75.5,5149,4286,35.55634880065918
492,13.0,3863,4283,14.828427076339722
493,29.0,1103,4283,20.82842707633972
494,44.5,1033,4285,27.071067690849304
495,194.0,3180,4286,66.6274163722992
496,84.0,2700,4285,36.14213538169861
497,15.5,4509,4281,15.41421353816986
498,12.0,4672,4278,14.0
499,14.0,4810,4278,14.828427076339722
500,14.5,5724,4276,14.242640614509583
501,34.5,1832,4277,22.242640614509583
502,26.5,1512,4275,21.41421353816986
503,123.0,916,4282,63.79898941516876
504,26.5,901,4276,19.071067690849304
505,8.0,5071,4274,12.0
506,790.5,2946,4288,113.1543276309967
507,71.5,5571,4275,32.72792184352875
508,403.0,4887,4281,98.42640602588654
509,12.0,4588,4272,14.0
510,44.0,5789,4271,25.656854152679443
511,63.0,5671,4271,30.485281229019165
512,18.0,4126,4270,15.656854152679443
513,11.5,1826,4267,13.41421353816986
514,22.5,4398,4266,18.242640614509583
515,799.5,1379,4292,176.81118190288544
516,2.0,1373,4280,5.656854152679443
517,23.5,5067,4266,18.242640614509583
518,487.0,4821,4284,169.53910374641418
519,175.0,4805,4270,56.627416491508484
520,181.0,5803,4274,72.62741649150848
521,18.5,4422,4265,16.242640614509583
522,11.5,4261,4264,13.41421353816986
523,24.0,2936,4265,18.82842707633972
524,87.0,985,4267,35.31370830535889
525,99.0,5164,4269,44.14213538169861
526,134.0,1812,4268,42.97056233882904
527,816.0,391,4281,117.39696800708771
528,78.5,5563,4265,35.899494767189026
529,59.5,4937,4263,29.899494767189026
530,9.0,4793,4261,12.0
531,9.0,4266,4261,12.0
532,72.5,5097,4264,34.72792184352875
533,15.0,4357,4261,14.828427076339722
534,16.0,3966,4261,16.0
535,9038.5,3319,4335,628.8843369483948
536,2.0,3278,4352,5.656854152679443
537,64.0,5771,4262,30.485281229019165
538,99.0,4592,4262,40.14213514328003
539,18.5,4810,4259,16.242640614509583
540,15.5,4284,4258,15.41421353816986
541,36.5,2788,4260,23.071067690849304
542,11.5,908,4258,13.41421353816986
543,2486.5,5016,4295,452.91882729530334
544,51.0,1045,4258,30.14213526248932
545,21.5,4993,4255,17.071067690849304
546,105.0,4534,4258,38.97056233882904
547,21.0,3083,4254,17.656854152679443
548,15.5,5343,4252,15.41421353816986
549,58.5,4132,4253,29.55634880065918
550,42885.0,2901,4365,2301.429702281952
551,7.0,3015,4397,10.485281229019165
552,8.5,3011,4395,11.899494647979736
553,215.0,2809,4405,70.42640542984009
554,2.0,3010,4393,5.656854152679443
555,5.5,3008,4391,9.071067690849304
556,11.0,2952,4380,12.485281229019165
557,6.0,2793,4366,9.656854152679443
558,2.0,2984,4364,5.656854152679443
559,247.0,2851,4344,77.25483286380768
560,17.5,2831,4301,17.899494767189026
561,43.0,2851,4299,28.14213538169861
562,26.5,2843,4285,20.727921843528748
563,2.0,2880,4281,5.656854152679443
564,2.0,2881,4280,5.656854152679443
565,6.0,4804,4249,10.0
566,4.0,1077,4249,8.0
567,118.5,4954,4253,46.041630029678345
568,386.5,4377,4257,80.5269113779068
569,33.5,1051,4249,23.071067571640015
570,6.0,5019,4246,10.0
571,9.0,4525,4246,12.0
572,39.5,4261,4249,25.071067690849304
573,15.0,4694,4245,14.828427076339722
574,177.0,4282,4249,72.28427064418793
575,8.5,2493,4244,11.41421353816986
576,338.0,5934,4251,75.94112455844879
577,16.5,4385,4244,16.242640614509583
578,14.5,4138,4243,14.242640614509583
579,1741.5,1327,4278,306.3502858877182
580,208.5,1306,4252,62.3847758769989
581,87.0,921,4247,38.627416372299194
582,381.0,885,4252,80.76955235004425
583,55.0,1035,4244,29.313708305358887
584,121.5,2507,4245,49.21320295333862
585,19.0,4591,4240,16.82842707633972
586,58.5,4251,4241,29.071067690849304
587,250.0,1822,4250,85.11269783973694
588,356.0,1419,4248,74.76955258846283
589,69.0,4897,4238,32.14213538169861
590,59.5,4282,4237,31.899494647979736
591,45.5,1375,4237,25.899494767189026
592,18.5,5362,4233,16.242640614509583
593,175.0,4494,4239,51.455843567848206
594,32.5,203,4234,23.071067690849304
595,119.0,5270,4237,42.14213538169861
596,121.5,907,4234,46.72792184352875
597,41.0,4728,4232,24.485281229019165
598,291.5,4711,4238,69.69848394393921
599,19.5,1818,4231,17.41421353816986
600,33.5,1339,4230,22.242640614509583
601,314.0,877,4234,73.11269772052765
602,6.0,4129,4226,10.0
603,11.0,5567,4225,12.828427076339722
604,59.5,5198,4227,29.899494767189026
605,4.0,4618,4224,8.0
606,25.5,3844,4225,19.071067690849304
607,6.0,5204,4222,10.0
608,32.5,4804,4223,23.071067690849304
609,37.0,1824,4224,23.656854033470154
610,50.5,1398,4224,30.727921843528748
611,18.5,5280,4222,16.242640614509583
612,172.0,5091,4230,57.79898941516876
613,44.0,4654,4224,26.485281229019165
614,371.5,4027,4236,113.8406194448471
615,4.0,1835,4221,8.0
616,12.0,177,4221,14.0
617,206.5,5046,4227,56.870057106018066
618,15.0,4797,4220,16.0
619,28.0,1148,4220,19.656854152679443
620,72.0,4845,4220,33.3137081861496
621,15.0,4618,4219,14.828427076339722
622,8419.0,4186,4281,719.7543938159943
623,9.0,4188,4337,12.485281229019165
624,22.0,4182,4334,19.313708305358887
625,15.5,4169,4313,15.899494647979736
626,4.0,4173,4311,7.656854152679443
627,161.5,4188,4317,63.69848418235779
628,2.0,4195,4306,5.656854152679443
629,31.0,4174,4305,25.313708305358887
630,4.0,4201,4300,7.656854152679443
631,17.0,4185,4298,17.313708305358887
632,26.5,4194,4296,27.899494767189026
633,28.0,4162,4295,22.14213526248932
634,11.5,4176,4264,13.071067690849304
635,4.0,4141,4263,7.656854152679443
636,559.0,4168,4273,224.65180122852325
637,12.0,4169,4252,14.485281229019165
638,20.0,1340,4219,18.0
639,603.5,1294,4230,129.98275470733643
640,1599.5,957,4253,326.83556735515594
641,4.0,937,4261,7.656854152679443
642,2.0,965,4247,5.656854152679443
643,33.5,4729,4218,31.899494767189026
644,48.0,5369,4218,26.485281229019165
645,9.0,1384,4215,12.0
646,63.0,5130,4217,35.31370830535889
647,30.5,1811,4214,21.071067690849304
648,11.5,1259,4213,13.41421353816986
649,70.5,4710,4215,31.899494767189026
650,1672.5,2960,4238,227.58073377609253
651,40.0,1376,4212,24.485281229019165
652,37.5,1143,4212,23.071067690849304
653,426.0,1047,4223,106.42640602588654
654,85.5,2,4217,57.071067690849304
655,1897.0,5697,4240,252.79393708705902
656,14.5,5766,4207,14.242640614509583
657,2681.0,4916,4242,442.9604570865631
658,30.5,4920,4234,21.55634891986847
659,2.0,4937,4215,5.656854152679443
660,18.5,4183,4208,16.242640614509583
661,9.0,3874,4207,12.0
662,17.5,1845,4207,16.242640614509583
663,23.5,1468,4207,18.242640614509583
664,12.0,1064,4205,14.0
665,4.0,5835,4204,8.0
666,332.5,4693,4213,76.87005710601807
667,222.5,1355,4214,68.87005722522736
668,27.5,4750,4204,20.242640614509583
669,52.5,4191,4205,27.899494647979736
670,9.0,4162,4203,12.0
671,11.5,2695,4203,13.41421353816986
672,46.5,1798,4206,27.071067690849304
673,119.0,1302,4207,55.79898953437805
674,333.0,4635,4211,76.76955187320709
675,21.0,3099,4202,17.656854152679443
676,16.0,1286,4201,16.82842707633972
677,40.5,2916,4204,29.071067690849304
678,89.0,5000,4204,39.31370830535889
679,6.0,4927,4199,10.0
680,665.0,4668,4213,105.25483322143555
681,6.0,1038,4199,10.0
682,8.5,5491,4198,11.41421353816986
683,96.5,4174,4201,39.899494767189026
684,39.5,4119,4200,24.242640614509583
685,52.0,1106,4199,29.656854152679443
686,48.0,4,4201,26.485281229019165
687,762.5,5946,4213,123.98275482654572
688,20.0,5689,4198,18.0
689,146.0,4091,4203,52.62741661071777
690,245.5,1123,4204,79.69848430156708
691,551.0,1001,4217,139.39696836471558
692,2659.5,5154,4234,403.60511922836304
693,2.0,5157,4214,5.656854152679443
694,13.0,5160,4212,16.485281229019165
695,82.0,5132,4200,35.65685415267944
696,22.5,4962,4197,18.242640614509583
697,12084.0,2686,4258,989.6610289812088
698,33.0,2729,4240,25.313708305358887
699,2.0,2721,4232,5.656854152679443
700,27.0,2735,4222,22.14213526248932
701,16.5,2738,4214,15.899494647979736
702,50.0,2714,4215,34.97056245803833
703,4.0,5938,4195,8.0
704,24.0,5220,4196,19.656854152679443
705,97.5,3883,4198,38.72792184352875
706,11.5,1088,4195,13.41421353816986
707,237.5,1081,4207,83.69848430156708
708,52.0,4795,4196,28.485281109809875
709,42287.5,4631,4368,4291.54866039753
710,4.0,4427,4478,7.656854152679443
711,2.0,4426,4477,5.656854152679443
712,4.0,4596,4475,7.656854152679443
713,104.0,4587,4471,45.455843567848206
714,2.0,4391,4464,5.656854152679443
715,2.0,4461,4455,5.656854152679443
716,45.0,4446,4441,28.14213538169861
717,32.5,4539,4438,24.727921843528748
718,2.0,4501,4432,5.656854152679443
719,2.0,4502,4431,5.656854152679443
720,44.5,4571,4422,28.3847758769989
721,7.0,4489,4413,10.485281229019165
722,4.0,4574,4411,7.656854152679443
723,91.0,4503,4417,61.11269760131836
724,271.0,4476,4396,87.11269772052765
725,2.0,4779,4372,5.656854152679443
726,2.0,4574,4372,5.656854152679443
727,64.5,4712,4372,42.041629791259766
728,106.5,4643,4356,59.69848430156708
729,2.0,4701,4317,5.656854152679443
730,2.0,4698,4311,5.656854152679443
731,2.0,4688,4306,5.656854152679443
732,36.5,4694,4307,30.727921843528748
733,148.0,4771,4300,57.455843687057495
734,46.5,4770,4275,28.727921843528748
735,42.0,4742,4271,34.97056233882904
736,2.0,4714,4258,5.656854152679443
737,98.0,4760,4261,51.455843806266785
738,9.0,1927,4194,12.0
739,46.5,4592,4195,25.899494767189026
740,97.0,4144,4196,44.14213526248932
741,224.5,5348,4199,78.52691125869751
742,2.0,5352,4201,5.656854152679443
743,2.0,5353,4200,5.656854152679443
744,2.0,0,4192,6.0
745,7403.5,5864,4249,538.9432129859924
746,6773.0,5754,4260,890.3229351043701
747,2.0,5752,4283,5.656854152679443
748,9.5,5795,4215,11.899494767189026
749,14.5,5109,4191,14.242640614509583
750,91.0,4918,4194,36.14213538169861
751,192.5,4807,4200,80.87005698680878
752,569.0,4263,4204,96.42640614509583
753,51.5,2737,4192,27.899494767189026
754,45.0,5750,4191,26.14213538169861
755,51.5,4104,4190,27.899494647979736
756,129.5,3864,4194,51.55634880065918
757,61.5,4742,4189,29.899494767189026
758,4.0,4117,4186,8.0
759,234.5,1789,4192,62.870057225227356
760,286.5,5898,4191,103.01219248771667
761,340.5,5519,4194,77.35533809661865
762,27.5,5070,4185,20.242640614509583
763,148.0,1101,4188,48.14213538169861
764,5549.0,3802,4236,373.70562398433685
765,2.0,3769,4278,5.656854152679443
766,56.5,5768,4186,30.727921724319458
767,23.5,33,4184,19.41421353816986
768,93.5,5178,4185,37.55634880065918
769,45.5,1490,4183,26.242640614509583
770,39.5,5441,4182,23.899494767189026
771,19.0,4956,4181,16.82842707633972
772,17.0,4869,4181,15.656854152679443
773,15.0,4621,4181,16.0
774,1414.5,5319,4210,398.77669155597687
775,4.0,5337,4240,7.656854152679443
776,2.0,5336,4239,5.656854152679443
777,2.0,5339,4217,5.656854152679443
778,31.0,3001,4180,21.656854152679443
779,213.0,1283,4184,57.455843687057495
780,18.0,5863,4177,16.82842707633972
781,1996.0,5624,4204,407.8477599620819
782,5.5,5598,4192,9.071067690849304
783,56.5,5145,4179,27.899494767189026
784,53.0,2972,4178,27.656854152679443
785,4.0,2953,4176,8.0
786,992.5,1747,4194,150.46803617477417
787,2.0,1750,4201,5.656854152679443
788,2.0,1751,4200,5.656854152679443
789,5.5,1740,4183,9.071067690849304
790,127.5,5042,4179,43.55634880065918
791,250.0,4660,4182,60.28427064418793
792,28.5,4171,4176,19.899494767189026
793,327.0,5499,4180,68.6274163722992
794,12.0,5452,4174,14.0
795,11.0,5163,4173,12.828427076339722
796,283.5,5842,4177,65.69848418235779
797,20.5,5758,4174,21.41421353816986
798,18.5,5620,4172,16.242640614509583
799,38.0,4631,4173,23.656854152679443
800,19.0,5314,4170,16.82842707633972
801,38.0,5281,4171,23.656854152679443
802,357.0,5401,4176,75.11269772052765
803,35.5,5111,4169,25.071067690849304
804,728.0,3842,4184,110.42640614509583
805,12.0,1038,4165,14.0
806,61.5,5292,4166,30.727921843528748
807,454.0,4793,4176,89.59797894954681
808,4.0,1357,4162,8.0
809,8.5,5977,4161,11.41421353816986
